Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7
1558299600.0 136.83 NA 114 451 0 NA NA NA NA 181 840 0 NA NA NA NA 687 20203 981 NA NA NA NA 990 6802 1149 NA NA NA
1558299600.0 136.833 NA 114 466 0 NA NA NA NA 185 851 0 NA NA NA NA 663 21373 988 NA NA NA NA 883 7063 1154 NA NA NA
1558299600.0 136.837 NA 120 432 0 NA NA NA NA 191 793 0 NA NA NA NA 780 24661 1402 NA NA NA NA 906 13092 1779 NA NA NA
1558299600.0 136.838 NA 114 452 0 NA NA NA NA 183 763 0 NA NA NA NA 679 20006 1000 NA NA NA NA 610 6824 1170 NA NA NA
1558299600.0 136.84 NA 114 472 0 NA NA NA NA 189 822 0 NA NA NA NA 566 15633 952 NA NA NA NA 546 5740 1109 NA NA NA
1558299600.0 136.845 NA 110 417 0 NA NA NA NA 195 698 0 NA NA NA NA 832 17243 1276 NA NA NA NA 1033 7303 1658 NA NA NA
1558299600.0 136.846 NA 109 416 0 NA NA NA NA 194 677 0 NA NA NA NA 976 18715 1627 NA NA NA NA 1616 7488 1775 NA NA NA
1558299600.0 136.847 NA 111 443 0 NA NA NA NA 192 803 0 NA NA NA NA 878 25099 1427 NA NA NA NA 817 9036 2182 NA NA NA
1558299600.0 136.849 NA 244 465 0 NA NA NA NA 390 764 0 NA NA NA NA 3353 13690 1344 NA NA NA NA 3106 5476 1595 NA NA NA
1558299600.0 136.8501 NA 252 468 0 NA NA NA NA 408 775 0 NA NA NA NA 3451 17090 1273 NA NA NA NA 2936 6189 1429 NA NA NA
